2024-07-20 20:26, success, 4
2024-07-20 20:26, failed, null
2024-07-20 20:26, failed, null
2024-07-20 20:26, failed, null
2024-07-20 20:50, success, 8
2024-07-20 20:50, failed, null
2024-07-20 20:51, failed, null
2024-07-20 20:51, failed, null
2024-07-20 21:15, success, 7
2024-07-20 21:15, failed, null
2024-07-20 21:15, failed, null
2024-07-20 21:15, failed, null
2024-07-20 21:36, success, 8
2024-07-20 21:37, failed, null
2024-07-20 21:37, failed, null
2024-07-20 21:37, failed, null
2024-07-20 22:12, success, 3
2024-07-20 22:12, failed, null
2024-07-20 22:13, failed, null
2024-07-20 22:35, success, 3
2024-07-20 22:35, failed, null
2024-07-20 22:36, failed, null
2024-07-20 22:36, failed, null
